,TIME_PERIOD,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_CHN,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRST_USA,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_SWE,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_EA19,OECD_QNA_GDP_USA,OECD_QNA_GDP_DEU,OECD_QNA_GDP_CHN,OECD_QNA_GDP_CHE,OECD_QNA_GDP_AUT,OECD_QNA_GDP_POL,OECD_QNA_GDP_DNK,OECD_QNA_GDP_SWE,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRM_USA,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_CHN,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_CLI_CLI_USA,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_HWE_USA,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_EU27_2020,OECD_STLABOUR_MUE_USA,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_EU27_2020,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_BTS_COS_SP_EA19,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_CHE,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_OECD,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_OECDE,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MATERIAL_RESOURCES_MF_DEU,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_CHE,OECD_MATERIAL_RESOURCES_MF_AUT,OECD_MATERIAL_RESOURCES_MF_POL,OECD_MATERIAL_RESOURCES_MF_DNK,OECD_MATERIAL_RESOURCES_MF_SWE,OECD_MATERIAL_RESOURCES_MF_EU27_2020,OECD_MATERIAL_RESOURCES_MF_EA19,OECD_MATERIAL_RESOURCES_MF_OECD,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_OECDE
566,1966-03,4.87,7.7,,3.98,,,,,,5.19,5.69,,,,,,,,4.66,5.07,,,,,,5.5,,2.461809,4.3403,0.0004,6.90084,5.15889,,,,,,,,,,,2.433835311,,,,,,,,,1.659835892,0.828988,33.5536,40.5351,,18.94327,,,42.73889,,,34.37109,32.38258,,,19.2547,,,43.56858,,6.46278,106.6205,,,,,,101.7758,99.35044,,102.5975,99.95971,,99.93755,,,,,,,,,101.3513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1966-04,4.75,8.0,,4.01,,,,,,5.26,6.21,,,,,,,,4.67,5.33,,,,,,5.5,,2.461809,4.3286,0.0004,6.90369,5.15863,,,,,,,,,,,0.341470466,,,,,,,,,1.267952108,1.414156,33.60694,39.85017,,18.99287,,,41.37488,,,33.97465,32.56091,,,19.18754,,,42.10703,,6.084995,94.63968,,,,,,101.5538,99.06421,,102.1656,99.73672,,100.1019,,,,,,,,,101.1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,1966-05,4.78,8.2,,4.02,,,,,,5.38,6.35,,,,,,,,4.9,5.07,,,,,,5.5,,2.461809,4.3165,0.0004,6.91611,5.15517,,,,,,,,,,,0.341470466,,,,,,,,,1.267952108,1.414156,33.92669,39.66337,,18.93086,,,41.82955,,,34.23614,32.79014,,,19.03796,,,42.39848,,5.737932,93.34679,,,,,,101.2313,98.68642,,101.6106,99.4542,,100.3004,,,,,,,,,100.9972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1966-06,4.81,8.4,,4.04,,,,,,5.5,6.81,,,,,,,,5.17,6.11,,,,,,6.0,,2.461809,4.3161,0.0004,6.91659,5.15916,,,,,,,,,,,0.341470466,,,,,,,,,1.267952108,1.414156,34.08661,40.1615,,18.98568,,,42.73889,,,34.4962,32.94303,,,19.07701,,,42.80053,,5.478675,93.26059,,,,,,100.8705,98.22935,,101.3902,99.12251,,100.6187,,,,,,,,,100.8185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1966-07,5.02,8.6,,4.16,,,,,,5.62,6.89,,,,,,,,5.3,6.2,,,,,,6.0,,2.461809,4.317,0.0004,6.92329,5.16742,,,,,,,,,,,0.846832571,,,,,,,,,1.025950139,0.921142,34.2732,39.72564,,19.16439,,,39.10154,,,34.3614,33.09592,,,19.24113,,,38.94472,,5.775591,93.34679,,,,,,100.5014,97.71583,,101.3578,98.73941,,100.7417,,,,,,,,,100.6508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1966-08,5.22,8.6,,4.24,,,,,,5.72,7.0,,,,,,,,5.53,5.33,,,,,,6.0,,2.461809,4.3271,0.0004,6.92713,5.16582,,,,,,,,,,,0.846832571,,,,,,,,,1.025950139,0.921142,34.29977,39.22751,,18.5221,,,41.82955,,,34.541,33.17236,,,18.72478,,,43.19887,,5.861416,89.29572,,,,,,100.1438,97.17291,,101.2702,98.27023,,100.6828,,,,,,,,,100.5124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,1966-09,5.18,8.5,,4.27,,,,,,5.86,6.8,,,,,,,,5.4,5.61,,,,,,6.0,,2.461809,4.3286,0.0004,6.91037,5.16929,,,,,,,,,,,0.846832571,,,,,,,,,1.025950139,0.921142,34.61961,39.47657,,19.06269,,,43.64823,,,34.69331,33.42714,,,19.18866,,,44.6381,,5.680848,90.24384,,,,,,99.80241,96.63678,,101.1092,97.64091,,100.7408,,,,,,,,,100.4208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,1966-10,5.01,8.4,,4.36,,,,,,5.83,7.88,,,,,,,,5.53,5.72,,,,,,6.0,,2.461809,4.3358,0.0004,6.90226,5.17331,,,,,,,,,,,0.820403429,,,,,,,,,0.630105429,0.100383,34.85944,38.97845,,19.51754,,,43.19356,,,34.39053,33.75827,,,19.68607,,,43.92063,,5.380364,89.38192,,,,,,99.47151,96.15148,,100.7697,97.01147,,100.8041,,,,,,,,,100.4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,1966-11,5.16,8.2,,4.4,,,,,,5.79,7.73,,,,,,,,5.76,5.19,,,,,,6.0,,2.461809,4.3213,0.0004,6.90894,5.45375,,,,,,,,,,,0.820403429,,,,,,,,,0.630105429,0.100383,34.61961,38.48032,,19.19335,,,42.73889,,,34.25997,33.4017,,,19.42747,,,43.67981,,5.15738,84.12415,,,,,,99.16437,95.78532,,100.2649,96.5068,,100.8505,,,,,,,,,100.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,1966-12,4.84,7.7,,4.53,,,,,,5.65,7.57,,,,,,,,5.4,5.85,,,,,,6.0,,2.461809,4.3236,0.0004,6.90417,5.17411,,,,,,,,,,,0.820403429,,,,,,,,,0.630105429,0.100383,34.69952,38.54258,,19.7955,,,41.82955,,,34.48306,33.55448,,,20.45619,,,43.3767,,4.926665,89.98527,,,,,,98.90179,95.59036,,99.73285,96.37745,,100.7773,,,,,,,,,100.7393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1967-01,4.58,7.5,,4.74,,,,,,5.4,5.69,,,,,,,,4.94,4.92,,,,,,6.0,,2.461809,4.3311,0.0004,6.91181,5.17143,,,,,,,,,,,0.885793314,,,,,,,,,1.103358996,0.950957,34.86321,37.85766,,19.00036,,,42.73889,,,34.22403,33.65468,,,19.21442,,,44.23786,,4.836481,92.05389,,,,,,98.70911,95.57597,,99.16523,96.48859,,100.5286,,,,,,,,,100.9266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,1967-02,4.63,7.4,,4.74,,,,,,5.18,5.56,,,,,,,,5.0,5.1,,,,,,5.5,,2.461809,4.3363,0.0004,6.92329,5.16716,,,,,,,,,,,0.885793314,,,,,,,,,1.103358996,0.950957,34.46782,37.4218,,19.00747,,,43.19356,,,34.11702,33.27635,,,19.23064,,,44.47757,,4.843021,88.95095,,,,,,98.60461,95.72523,,98.65054,96.60518,,99.9085,,,,,,,,,101.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1967-03,4.54,7.2,,4.72,,,,,,5.01,5.04,,,,,,,,4.53,4.26,,,,,,5.0,,2.461809,4.3329,0.0004,6.91228,5.16342,,,,,,,,,,,0.885793314,,,,,,,,,1.103358996,0.950957,34.27359,37.17274,,19.06609,,,43.19356,,,34.12187,33.10809,,,19.35855,,,44.2343,,5.257872,91.27816,,,,,,98.61954,96.00376,,98.20981,96.74944,,99.81268,,,,,,,,,101.1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,1967-04,4.59,6.9,,4.69,,,,,,4.43,4.48,,,,,,,,4.05,4.24,,,,,,5.0,,2.461809,4.3241,0.0004,6.90989,5.15544,,,,,,,,,,,0.061351469,,,,,,,,,0.761975614,0.861645,34.59681,37.4218,,19.46177,,,43.19356,,,34.37924,33.32345,,,19.51265,,,43.96338,,5.383139,86.45136,,,,,,98.75804,96.38193,,97.97834,96.96709,,99.58934,,,,,,,,,101.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1967-05,4.85,6.9,,4.68,,,,,,4.49,3.69,,,,,,,,3.94,2.89,,,,,,5.0,,2.461809,4.3161,0.0004,6.91898,5.1549,,,,,,,,,,,0.061351469,,,,,,,,,0.761975614,0.861645,34.29501,36.8614,,19.24113,,,44.1029,,,34.20346,33.08714,,,19.57344,,,44.63083,,5.507614,82.22791,,,,,,99.00641,96.83899,,98.13626,97.22182,,99.39241,,,,,,,,,101.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,1967-06,5.02,6.9,,4.75,,,,,,4.66,3.98,,,,,,,,3.98,3.8,,,,,,5.0,,2.461809,4.3167,0.0004,6.92569,5.15066,,,,,,,,,,,0.061351469,,,,,,,,,0.761975614,0.861645,34.29065,37.67086,,19.11362,,,43.64823,,,34.62424,33.04013,,,19.29379,,,44.41686,,5.657658,85.41705,,,,,,99.31725,97.35702,,98.58529,97.529,,99.31219,,,,,,,,,101.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,1967-07,5.16,6.9,,4.6,,,,,,5.0,3.51,,,,,,,,3.79,2.41,,,,,,5.0,,2.461809,4.3238,0.0004,6.93818,5.15145,,,,,,,,,,,0.946076026,,,,,,,,,1.322135888,1.205861,34.21262,38.66712,,19.14715,,,42.28422,,,34.78494,32.9062,,,19.11549,,,41.80796,,5.708003,86.36517,,,,,,99.65063,97.9091,,99.16798,97.974,,99.3513,,,,,,,,,101.2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1967-08,5.28,6.8,,4.48,,,,,,4.93,3.56,,,,,,,,3.9,2.45,,,,,,5.0,,2.461809,4.3363,0.0004,6.943,5.15623,,,,,,,,,,,0.946076026,,,,,,,,,1.322135888,1.205861,34.86807,37.85766,,18.57547,,,43.64823,,,34.64452,33.52374,,,18.94222,,,45.02713,,5.7968,86.19279,,,,,,99.97215,98.46811,,99.72899,98.44362,,99.47984,,,,,,,,,101.1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1967-09,5.3,6.7,,4.32,,,,,,4.91,3.43,,,,,,,,3.99,3.12,,,,,,5.0,,2.461809,4.3427,0.0004,6.93626,5.15969,,,,,,,,,,,0.946076026,,,,,,,,,1.322135888,1.205861,34.81145,38.85392,,19.2221,,,44.55757,,,35.02861,33.51796,,,19.34553,,,45.52838,,5.733968,87.74426,,,,,,100.2491,98.99802,,100.1314,98.92272,,99.6099,,,,,,,,,101.0329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,1967-10,5.48,6.7,,4.45,,,,,,5.22,4.2,,,,,,,,3.88,2.06,,,,,,5.0,,2.461809,4.3412,0.0004,6.93674,5.17036,,,,,,,,,,,0.753853322,,,,,,,,,1.039801439,1.086341,35.09501,39.28978,,19.2916,,,43.64823,,,35.20462,33.79758,,,19.56981,,,44.86237,,6.111555,88.08903,,,,,,100.4692,99.46252,,100.2949,99.37604,,99.67799,,,,,,,,,100.9796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1967-11,5.75,6.8,,4.52,,,,,,5.4,4.0,,,,,,,,4.13,2.16,,,,,,5.0,,2.461809,4.3204,0.0004,7.1286,5.17438,,,,,,,,,,,0.753853322,,,,,,,,,1.039801439,1.086341,35.59688,39.66337,,19.26027,,,44.1029,,,35.55419,34.41602,,,19.55988,,,45.04336,,6.458419,89.5543,,,,,,100.6281,99.8409,,100.392,99.69904,,99.62285,,,,,,,,,101.0467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,1967-12,5.7,6.8,,4.55,,,,,,5.62,4.07,,,,,,,,4.51,2.77,,,,,,6.0,,2.461809,4.3182,0.0004,7.46046,5.17036,,,,,,,,,,,0.753853322,,,,,,,,,1.039801439,1.086341,35.98028,41.96721,,20.14278,,,44.1029,,,36.4097,34.76421,,,20.75597,,,44.53926,,6.583885,87.57187,,,,,,100.7272,100.1298,,100.5074,99.85043,,99.62568,,,,,,,,,101.1607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,1968-01,5.53,6.7,,4.59,,,,,,5.48,3.32,,,,,,,,4.61,2.26,,,,,,6.0,,2.461809,4.3446,0.0004,7.45768,5.16369,,,,,,,,,,,2.039271039,,,,,,,,,1.886205634,1.798099,35.94151,38.66712,,19.66984,,,43.19356,,,35.613,34.68687,,,20.08596,,,44.47845,,6.310159,90.33004,,,,,,100.7631,100.3514,,100.5632,99.99768,,99.69162,,,,,,,,,101.2194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,1968-02,5.56,6.7,,4.39,,,,,,5.33,3.45,,,,,,,,4.71,2.85,,,,,,5.5,,2.461809,4.349,0.0004,7.45601,5.16502,,,,,,,,,,,2.039271039,,,,,,,,,1.886205634,1.798099,36.0703,39.53884,,19.58047,,,42.73889,,,36.00231,34.83966,,,19.15166,,,43.30301,,6.197181,93.0882,,,,,,100.7666,100.5674,,100.5137,100.2486,,99.95612,,,,,,,,,101.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,1968-03,5.74,6.7,,4.35,,,,,,5.58,3.52,,,,,,,,5.05,2.69,,,,,,5.5,,2.461809,4.3318,0.0004,7.45212,5.16929,,,,,,,,,,,2.039271039,,,,,,,,,1.886205634,1.798099,36.18293,40.03697,,20.16667,,,43.64823,,,36.32729,34.89494,,,20.38943,,,45.39163,,6.79022,90.33004,,,,,,100.7587,100.8106,,100.5115,100.621,,100.1502,,,,,,,,,101.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,1968-04,5.64,6.6,,4.37,,,,,,5.78,3.64,,,,,,,,5.76,2.72,,,,,,5.5,,2.461809,4.3386,0.0004,7.45545,5.17117,,,,,,,,,,,1.670373004,,,,,,,,,1.15839166,-0.040935,36.23528,40.1615,,20.1867,,,45.01223,,,36.49233,34.92918,,,20.55229,,,47.1405,,6.761876,88.95095,,,,,,100.7514,101.094,,100.6026,101.0266,,100.3445,,,,,,,,,100.8691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,1968-05,5.87,6.4,,4.35,,,,,,6.14,3.68,,,,,,,,6.12,2.99,,,,,,5.5,,2.461809,4.3256,0.0004,7.46324,5.16689,,,,,,,,,,,1.670373004,,,,,,,,,1.15839166,-0.040935,36.64177,41.22002,,20.22344,,,44.55757,,,35.62079,35.37047,,,20.63037,,,46.7751,,6.700035,90.84719,,,,,,100.7532,101.4051,,100.4615,101.445,,100.6086,,,,,,,,,100.7994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,1968-06,5.72,6.4,,4.34,,,,,,6.12,3.72,,,,,,,,6.07,2.68,,,,,,5.5,,2.461809,4.3042,0.0004,7.47775,5.16742,,,,,,,,,,,1.670373004,,,,,,,,,1.15839166,-0.040935,36.77631,41.90494,,21.3423,,,45.92157,,,36.7056,35.44492,,,21.38406,,,47.07482,,6.574768,91.10577,,,,,,100.778,101.7265,,100.2326,101.8703,,100.8529,,,,,,,,,100.7721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,1968-07,5.5,6.4,,4.35,,,,,,6.03,3.59,,,,,,,,6.03,2.43,,,,,,5.5,,2.461809,4.2983,0.0004,7.5092,5.16769,,,,,,,,,,,0.774518561,,,,,,,,,1.994214455,3.046689,36.72,41.34455,,20.78085,,,50.0136,,,37.49935,35.33724,,,21.23051,,,51.29929,,6.723027,90.33004,,,,,,100.8395,102.045,,100.0719,102.2822,,100.9989,,,,,,,,,100.7565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,1968-08,5.42,6.3,,4.35,,,,,,5.85,3.55,,,,,,,,6.03,3.07,,,,,,5.5,,2.461809,4.3061,0.0004,7.51767,5.16289,,,,,,,,,,,0.774518561,,,,,,,,,1.994214455,3.046689,36.82242,44.14651,,21.06466,,,46.83091,,,38.36383,35.51118,,,21.47943,,,46.70905,,6.867918,94.3811,,,,,,100.9496,102.324,,99.97681,102.6508,,101.055,,,,,,,,,100.7409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,1968-09,5.46,6.3,,4.34,,,,,,5.78,3.54,,,,,,,,5.78,2.66,,,,,,5.5,,2.461809,4.3009,0.0004,7.50694,5.16236,,,,,,,,,,,0.774518561,,,,,,,,,1.994214455,3.046689,36.96191,43.46159,,21.43897,,,46.83091,,,38.32414,35.53045,,,21.67275,,,46.89083,,6.898243,91.19196,,,,,,101.1081,102.5455,,100.0797,102.8767,,101.1953,,,,,,,,,100.7481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,1968-10,5.58,6.3,,4.38,,,,,,5.9,4.75,,,,,,,,5.91,3.18,,,,,,5.0,,2.461809,4.2974,0.0004,7.50694,5.17197,,,,,,,,,,,0.392774099,,,,,,,,,1.563482272,1.599333,37.03528,43.58612,,21.24812,,,46.37624,,,38.62934,35.75399,,,21.5527,,,47.3699,,7.008646,92.31247,,,,,,101.266,102.7151,,100.4326,102.9688,,101.5925,,,,,,,,,100.8235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1968-11,5.7,6.3,,4.33,,,,,,6.05,4.5,,,,,,,,5.82,1.64,,,,,,5.0,,2.461809,4.3,0.0004,7.51428,5.17518,,,,,,,,,,,0.392774099,,,,,,,,,1.563482272,1.599333,37.51435,45.08051,,21.7476,,,46.83091,,,39.09767,36.26195,,,21.99331,,,47.95359,,7.096848,96.10495,,,,,,101.3651,102.8643,,100.7045,103.0145,,102.0968,,,,,,,,,101.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,1968-12,6.03,6.3,,4.33,,,,,,6.27,4.44,,,,,,,,6.02,1.94,,,,,,5.0,,2.461809,4.2994,0.0004,7.49625,5.17518,,,,,,,,,,,0.392774099,,,,,,,,,1.563482272,1.599333,37.63283,44.83144,,20.17051,,,48.19492,,,39.4448,36.26525,,,20.81409,,,49.13653,,7.088127,91.62293,,,,,,101.385,103.0047,,100.716,103.0872,,102.3668,,,,,,,,,101.1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
