,index,TIME_PERIOD,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_EA19,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_USA,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_EA19,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_USA,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_CHN,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_USA,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_EU27_2020,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_USA,OECD_QNA_GDP_AUT,OECD_QNA_GDP_CHE,OECD_QNA_GDP_CHN,OECD_QNA_GDP_DNK,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_QNA_GDP_POL,OECD_QNA_GDP_SWE,OECD_QNA_GDP_USA,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_EU27_2020,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_USA
51,177,2014-11-01,15.8728,329.2566,43.58273,6.573566,189.070388793945,288.256774902344,300.302795410156,62.0912704467773,21.83603,52.31482,190.7376,32167.76,13207.2490234375,4871.0185546875,9707.736,-2.7,-18.2,-15.4,-7.2,-17.9,-6.5,1.9,99.21295,100.1489,98.85295,100.2595,98.61824,100.0497,100.0811,100.4516,100.3999,100.2126,99.9432,100.7494,99.70985,100.5824,98.82184,101.2028,101.5738,99.57825,99.68297,100.1087,100.0977,100.3275,99.97512,100.5067,99.90601,99.55818,100.8628,-0.0116,-0.1,3.25,-0.0116,0.0463,-0.0116,2.25,0.09,0.9762,0.413,0.719,1.025,1.617116,2.54,1.14,2.33,0.96458,6.144317,5.96656,0.801368,3.377455,7.41347,101.3664,92.35373,95.25642,102.0585,101.738,104.5248,100.9124,102.9062,92.2644,0.0809,0.04142857,4.22,0.0809,0.295375,0.0809,2.06,0.05,0.13,100.8692,124.4471,102.5218,99.29734,99.99017,97.73408,90.80659,98.46215,104.5427,99.35567,98.5435,97.01174,99.73461,97.46365,96.14771,95.32175,102.7122,97.14286,104.461,102.4,96.8018,96.89105,96.60307,94.66951,101.342,0.1,-0.3,0.0,-0.2,-0.2,-0.2,-0.1,-0.8,0.4,0.4,0.3,0.1,0.1,-0.1,0.3,-0.4,0.1,-0.2,0.0,-0.2,-0.1,0.1,0.4,-0.2,0.533129833,0.664327473,1.7,-0.068678331,0.426469,0.568371504,0.570605,0.852124111,0.745548905,0.505733136,6.2,4.6,6.7,10.9,8.4,8.1,5.8
52,178,2014-12-01,15.8728,329.2566,43.58273,6.573566,189.070388793945,288.256774902344,300.302795410156,62.0912704467773,21.83603,52.31482,190.7376,32167.76,13207.2490234375,4871.0185546875,9707.736,-8.3,-19.2,-15.8,-10.5,-17.8,-7.5,5.3,99.20343,99.9813,98.60809,100.3599,98.41371,100.1011,100.1233,100.3382,100.3879,100.2535,99.74734,100.4844,99.66261,100.4486,99.02905,101.3463,101.6379,99.83241,99.96255,100.2959,100.2291,100.2889,100.0174,100.899,99.99835,99.60382,100.7926,-0.0301,-2.0,3.25,-0.0301,0.04,-0.0301,2.25,0.12,0.8133,0.375,0.5889474,0.932,1.447526,2.553158,1.01,2.21,0.9758956,6.124219,6.038857,0.8121961,3.427017,7.636144,101.6382,92.49275,96.79139,102.916,102.5245,106.7054,102.1657,102.3091,93.97681,0.08090476,0.04023438,5.22,0.08090476,0.3017105,0.08090476,2.06,0.06,0.15,101.2508,126.9006,102.9821,100.074,99.3999,95.68192,91.75734,99.89086,103.089,100.9987,102.3381,98.39915,100.2536,98.48346,97.92569,99.67538,102.7294,99.94169,103.3457,104.1,100.9574,98.08056,96.88227,99.32157,101.1515,0.0,0.0,0.1,-0.3,-0.1,-0.3,0.3,-0.8,-0.1,-0.3,0.1,0.4,0.1,-0.1,-0.5,-0.4,-0.3,-0.7,-0.8,-0.2,-0.4,0.0,0.2,0.4,0.533129833,0.664327473,1.7,-0.068678331,0.426469,0.568371504,0.570605,0.852124111,0.745548905,0.505733136,6.1,4.6,7.1,10.7,8.4,7.7,5.6
53,179,2015-01-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-13.5,-21.09,-12.7,-10.5,-18.6,-9.9,3.1,99.24086,99.6637,98.46513,100.5027,98.55672,100.2128,100.231,100.2564,100.4223,100.2719,99.64892,100.2141,99.57861,100.3823,99.28725,101.5165,101.7367,100.2485,100.3999,100.5018,100.4747,100.1959,100.0846,101.1636,100.1106,99.69012,100.7009,-0.0506,-1.75,3.25,-0.0506,-0.03,-0.0506,2.25,0.11,0.5434,-0.067,0.39,0.626,1.267837,2.211,0.78,1.88,0.9421727,6.127384,6.392468,0.8599027,3.672823,8.087895,100.3707,100.1473,98.17735,100.9123,101.4126,102.8343,100.5672,100.8485,95.65176,0.06266667,-0.4166667,4.98,0.06266667,0.1826191,0.06266667,2.0,0.11,0.16,105.0668,108.2563,102.0616,100.074,98.69159,93.88628,92.27451,99.7718,104.1793,98.58247,97.39364,97.65208,99.91782,97.84441,98.47276,94.63433,101.9136,99.24198,103.0979,101.4,96.3129,97.53988,98.83667,94.66951,100.5629,-1.4,-0.6,-1.3,-0.6,-1.3,-0.3,-1.1,-0.7,-0.3,-1.0,0.0,-1.4,-0.6,0.1,-0.9,0.1,0.4,-0.2,-0.5,-1.4,-0.1,0.3,0.3,0.4,-0.113885758,-0.256803427,1.6,0.753654587,0.816693,0.843402418,0.800274,1.635547937,1.239438974,0.900484978,5.9,4.5,6.0,10.6,8.4,8.0,5.7
54,180,2015-02-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-10.5,-24.4,-8.2,-5.9,-16.7,-8.4,5.5,99.24373,99.30347,98.46758,100.6515,98.80098,100.3835,100.3892,100.2085,100.488,100.2949,99.6209,100.0004,99.58663,100.4113,99.59258,101.6693,101.8938,100.7071,100.8821,100.6377,100.7452,100.2919,100.1056,101.1661,100.2345,99.79493,100.5945,-0.036,-1.0,3.25,-0.036,-0.55,-0.036,2.25,0.11,0.4403,0.015,0.302,0.2,1.210663,2.196,0.62,1.98,0.935255,6.13435,6.564335,0.880563,3.677865,8.350395,99.60623,101.617,99.47179,100.1844,100.8302,100.8439,101.4605,99.33931,96.86996,0.0482,-0.675,5.41,0.0482,-0.327125,0.0482,1.81,-0.02,0.15,97.68921,108.6624,98.14939,98.29881,102.7054,98.88841,92.5927,99.89086,99.93943,99.64562,98.19854,99.78655,99.96969,99.0162,98.88306,95.78003,101.2635,99.24198,97.39777,102.2,97.41292,99.59448,99.67427,95.48362,99.80719,0.3,-0.4,0.9,0.8,0.5,-0.1,0.8,0.5,-0.1,-0.3,-0.1,2.0,0.2,-0.1,0.8,0.2,0.4,-0.1,0.5,0.8,0.2,-0.1,-0.2,0.1,-0.113885758,-0.256803427,1.6,0.753654587,0.816693,0.843402418,0.800274,1.635547937,1.239438974,0.900484978,6.0,4.5,6.5,10.6,8.3,8.1,5.5
55,181,2015-03-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-5.4,-26.24,-8.3,-5.3,-14.1,-9.1,13.7,99.3246,99.22126,98.55083,100.7751,99.10844,100.5594,100.5315,100.1781,100.5588,100.3613,99.60651,99.85394,99.72701,100.5562,99.64413,101.7682,102.0852,100.9956,101.1938,100.6951,100.9285,100.483,100.1652,101.0697,100.3656,99.90007,100.4847,-0.0504,-1.5,3.25,-0.0504,-0.28,-0.0504,1.75,0.11,0.3736,-0.001,0.2272727,0.295,0.9520313,2.325454,0.58,2.04,0.9798182,6.150548,6.885114,0.9244727,3.812014,8.530018,99.67104,100.3494,100.4102,98.75899,99.40464,97.64754,100.7939,100.5483,98.97044,0.02718182,-0.7888426,5.18,0.02718182,-0.1901136,0.02718182,1.65,-0.11,0.14,100.742,122.5742,100.1055,100.5178,102.2332,97.09277,93.79371,100.248,99.2126,99.64562,100.9582,100.1067,99.98969,99.83775,100.114,96.00916,100.9168,100.1749,99.13259,102.1,101.0797,99.9189,100.5119,96.18143,100.1637,1.4,0.5,0.7,0.5,1.0,0.3,0.1,0.7,1.3,0.4,0.3,0.7,0.5,0.0,0.7,0.2,0.3,0.2,0.0,-0.1,0.0,0.0,-0.3,-0.2,-0.113885758,-0.256803427,1.6,0.753654587,0.816693,0.843402418,0.800274,1.635547937,1.239438974,0.900484978,6.0,4.5,6.6,10.5,8.1,7.7,5.4
56,182,2015-04-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-7.2,-27.2,-7.3,-6.4,-14.9,-8.3,13.6,99.40433,99.24469,98.62534,100.8154,99.60115,100.6323,100.5914,100.1809,100.6369,100.4246,99.60368,99.81416,99.84117,100.7174,99.65552,101.7672,102.0817,101.0179,101.2214,100.6896,100.9692,100.7118,100.1939,101.015,100.4728,99.98396,100.3756,-0.0745,-1.0,3.25,-0.0745,-0.32,-0.0745,1.75,0.12,0.2911,0.04,0.122,0.246,0.8508511,2.3675,0.34,1.94,0.9620954,6.129779,6.931173,0.9246855,3.733609,8.648977,99.29334,101.4205,99.35468,98.29683,98.08099,96.09816,101.9932,98.30252,98.28637,0.0047,-0.6854166,4.1,0.0047,-0.1931579,0.0047,1.65,-0.26,0.13,99.9788,109.2725,99.87535,99.85207,103.7678,96.83626,97.3624,100.0099,101.8776,100.4188,101.8781,99.5731,99.82447,99.47831,97.92569,101.6231,100.3602,99.00874,102.1066,103.1,101.5686,99.37821,97.71987,102.1128,100.144,0.1,-0.3,0.5,0.2,0.4,0.4,0.2,0.2,0.2,0.6,0.2,-1.7,0.1,0.0,-0.4,0.5,0.1,-0.2,0.0,0.0,-0.2,0.1,-0.4,-0.2,0.610852777,0.598008645,2.0,0.655198752,0.515997,0.549453508,0.618258,0.570595577,1.753806644,0.619405087,6.3,4.4,6.5,10.4,7.9,8.0,5.4
57,183,2015-05-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-3.5,-23.74,-6.8,-8.7,-13.6,-8.4,5.2,99.48082,99.30499,98.6646,100.7986,100.0042,100.6373,100.6101,100.1778,100.629,100.4099,99.89153,99.87438,99.82371,100.7593,99.56784,101.684,101.9281,100.8677,101.053,100.6205,100.8916,100.7456,100.2498,100.9346,100.5061,100.0297,100.2604,-0.1058,-1.25,3.25,-0.1058,-0.27,-0.1058,1.75,0.12,0.7255,-0.031,0.5557895,0.73,1.332579,2.82,0.75,2.2,0.9315714,6.114152,6.694314,0.8961172,3.656176,8.335124,99.58868,102.1932,97.97678,98.92276,98.72532,97.4111,101.0917,99.3569,97.89037,-0.01036842,-0.8154168,3.11,-0.01036842,-0.176579,-0.01036842,1.68,-0.27,0.15,98.19801,112.4401,99.99041,99.96302,100.6985,96.70799,99.57902,99.7718,102.7256,100.6121,100.0383,100.2134,99.69543,100.0526,99.1566,100.1337,99.90611,99.47522,102.3544,103.5,98.14626,100.1352,97.71987,100.4846,100.1645,0.2,0.1,0.4,0.0,0.3,0.1,0.4,0.6,0.3,-0.7,0.1,0.7,0.1,0.1,0.0,-0.2,0.2,0.3,0.1,0.0,0.0,0.0,-0.3,0.2,0.610852777,0.598008645,2.0,0.655198752,0.515997,0.549453508,0.618258,0.570595577,1.753806644,0.619405087,6.4,4.4,6.1,10.3,7.7,7.8,5.6
58,184,2015-06-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-2.7,-25.05,-7.4,-6.2,-12.8,-7.5,11.3,99.54929,99.35789,98.63059,100.7592,100.0264,100.6243,100.614,100.1209,100.5482,100.3711,100.1568,99.86604,99.7471,100.5791,99.17448,101.5636,101.703,100.6954,100.8482,100.5679,100.8116,100.6007,100.2539,100.9487,100.4454,100.0349,100.134,-0.1185,-1.15,3.25,-0.1185,-0.23,-0.1185,1.75,0.13,1.0638,0.101,0.7927273,1.0,1.665148,3.19,0.99,2.36,0.9318545,6.116138,6.650932,0.8915578,3.712282,8.267219,99.98392,102.0477,98.97028,99.70457,99.50764,99.10799,99.87966,100.0954,98.9482,-0.01390909,-0.7675759,3.35,-0.01390909,-0.1964053,-0.01390909,1.72,-0.32,0.18,99.9788,113.6166,98.49458,99.96302,97.51107,101.9667,100.128,100.3671,98.48576,100.5155,104.7528,100.5336,100.035,100.427,99.43014,100.3628,99.60005,100.758,98.01735,103.2,103.8908,100.5677,99.67427,99.78678,99.79472,0.0,0.1,-0.1,-0.1,0.0,0.1,-0.3,0.3,-0.3,0.0,0.0,-0.1,0.0,-0.1,-0.7,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,-0.9,1.3,0.610852777,0.598008645,2.0,0.655198752,0.515997,0.549453508,0.618258,0.570595577,1.753806644,0.619405087,6.1,4.4,6.4,10.3,7.6,7.7,5.3
59,185,2015-07-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-1.9,-24.3,-6.6,-4.8,-12.1,-7.5,10.0,99.70892,99.4373,98.52016,100.7221,99.95544,100.6155,100.6166,100.0308,100.4835,100.4076,100.351,99.73132,99.69152,100.2943,98.83531,101.4453,101.5101,100.5792,100.7316,100.4609,100.7239,100.4476,100.2225,100.8339,100.3192,100.0042,99.9744,-0.1177,-1.0,3.25,-0.1177,-0.22,-0.1177,1.75,0.13,1.0841,-0.035,0.71,0.943,1.528647,3.16,0.81,2.32,0.9530044,6.1167,6.786291,0.9087826,3.774922,8.522796,99.38058,100.5643,100.7259,99.6014,99.21309,98.36279,99.89909,98.82146,100.5534,-0.01873913,-0.7443055,3.21,-0.01873913,-0.1573913,-0.01873913,1.72,-0.48,0.19,99.5972,112.7641,98.95483,99.18639,99.04575,93.62975,103.8935,100.3671,101.272,101.9652,100.9582,101.0672,100.418,100.8257,100.661,98.8734,100.2252,100.2915,102.3544,104.7,100.3463,100.784,100.7911,96.99554,100.5334,-0.5,-0.2,0.4,-0.1,-0.5,-0.1,0.1,-0.1,0.1,-1.4,-0.2,0.8,-0.6,0.0,0.1,-0.4,0.0,-0.1,-0.3,0.3,-0.1,0.0,-0.8,0.0,0.320346217,0.54607794,1.7,0.160097384,0.444577,0.515080737,0.53821,1.337360288,0.344730433,0.400245061,6.1,4.3,6.6,10.1,7.5,7.3,5.2
60,186,2015-08-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,2.0,-24.4,-5.9,-8.5,-12.1,-6.5,6.6,99.76138,99.51167,98.39902,100.6599,100.1364,100.5993,100.615,99.93178,100.4326,100.4819,100.5663,99.53153,99.68488,100.0592,98.68236,101.3103,101.2962,100.6142,100.7917,100.3747,100.7032,100.3683,100.1064,100.6445,100.1758,99.9433,99.79232,-0.1213,-1.25,3.25,-0.1213,-0.23,-0.1213,1.75,0.14,0.9598,-0.124,0.6085714,0.842,1.3923,2.881905,0.66,2.17,0.9681286,6.305576,6.701305,0.8983648,3.7667,8.547838,99.72872,98.66071,100.9856,101.0406,100.6079,101.7853,100.181,98.3773,102.1498,-0.02766667,-0.78125,3.05,-0.02766667,-0.06857143,-0.02766667,1.72,-0.46,0.26,99.0884,112.9888,101.3712,99.63018,101.2887,101.0688,104.5637,100.129,100.5451,99.45232,102.683,100.0,100.0815,100.1848,98.74629,103.4562,100.0538,100.4082,101.9827,102.1,104.1353,100.2433,99.11587,102.3454,100.2112,-0.2,-0.5,-0.1,-0.3,-0.1,-0.3,-0.2,-0.3,-0.2,-0.5,0.1,-0.1,0.3,-0.1,0.5,-0.5,-0.3,-0.3,-0.3,-0.3,-0.2,0.0,0.6,0.1,0.320346217,0.54607794,1.7,0.160097384,0.444577,0.515080737,0.53821,1.337360288,0.344730433,0.400245061,6.0,4.3,6.1,10.0,7.5,7.1,5.1
61,187,2015-09-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,1.0,-26.99,-7.4,-6.0,-11.1,-7.1,8.4,99.75052,99.44582,98.34097,100.6,100.3123,100.5958,100.6289,99.841,100.3865,100.4819,100.7143,99.31552,99.62194,99.98473,98.6702,101.1228,101.0854,100.7219,100.9231,100.3485,100.7592,100.3658,99.82124,100.4737,100.0491,99.86264,99.61617,-0.1357,-1.0,3.25,-0.1357,-0.11,-0.1357,1.75,0.14,0.9706,-0.1,0.6540909,0.928,1.480899,2.910909,0.71,2.17,0.9716,6.369315,6.649282,0.8914286,3.753909,8.367246,100.5827,98.5088,101.4378,101.5625,101.2999,103.0618,99.98436,100.733,102.6557,-0.03704545,-0.7561762,3.16,-0.03704545,-0.01386364,-0.03704545,1.73,-0.48,0.27,99.21561,142.0732,98.95483,99.96302,98.45548,102.6079,104.7487,99.65274,101.3931,99.64562,99.80836,100.3202,100.5822,100.7357,100.661,102.8833,99.77276,99.94169,101.8587,102.2,100.2241,100.3514,100.3723,103.0432,99.93982,0.5,0.3,-0.3,0.3,0.2,-0.3,0.5,-0.3,0.5,0.1,0.0,0.8,0.3,-0.1,1.0,0.2,0.1,0.0,0.0,-0.5,-0.1,-0.3,0.8,0.0,0.320346217,0.54607794,1.7,0.160097384,0.444577,0.515080737,0.53821,1.337360288,0.344730433,0.400245061,6.1,4.3,6.0,9.9,7.4,7.5,5.0
62,188,2015-10-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-6.9,-24.04,-6.3,-7.6,-11.7,-6.7,18.2,99.74337,99.36417,98.29216,100.5349,100.316,100.5789,100.6185,99.79127,100.3923,100.4649,100.7345,99.11983,99.5269,100.0103,98.59814,100.9845,101.0304,100.8662,101.1093,100.457,100.9243,100.587,99.54853,100.503,99.9545,99.77887,99.4707,-0.1389,-0.9,3.25,-0.1389,-0.2,-0.1389,1.75,0.12,0.8297,-0.272,0.5181818,0.83,1.203207,2.660909,0.66,2.07,0.9681273,6.349069,6.641077,0.8903236,3.781155,8.322136,100.3176,98.53909,100.1612,101.1556,100.7304,102.1536,98.58196,100.8889,101.5459,-0.05359091,-0.845,3.19,-0.05359091,-0.07007727,-0.05359091,1.73,-0.44,0.25,98.57961,142.6042,99.99041,100.074,99.51795,102.4797,104.6422,100.8433,102.1199,100.5155,96.93369,100.5336,100.3041,100.8042,101.4817,102.425,99.30013,100.9913,101.9827,103.3,99.12406,100.4596,101.0703,101.9965,99.80849,0.1,0.1,0.0,-0.1,0.1,0.1,0.1,-0.1,-0.1,-0.5,0.3,-1.0,0.1,0.0,-0.6,0.0,-0.2,-0.1,-0.1,-0.2,0.0,0.0,0.3,-0.8,0.541536981,0.484098566,1.6,0.26970094,0.515502,0.331133522,0.60013,0.848861333,1.042766127,0.184479126,6.0,4.3,6.2,9.9,7.3,7.4,5.0
63,189,2015-11-01,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-0.5,-22.66,-5.3,-3.0,-9.6,-6.1,15.7,99.80772,99.36411,98.21486,100.5054,100.1799,100.5552,100.5964,99.76588,100.4261,100.4128,100.7151,98.96283,99.56514,100.0538,98.55825,100.995,101.0743,101.029,101.2918,100.5944,101.1243,100.855,99.44182,100.6195,99.88021,99.69717,99.34878,-0.1347,-1.1,2.9,-0.1347,-0.36,-0.1347,1.75,0.12,0.8194,-0.311,0.5161905,0.812,1.153188,2.726,0.8,2.26,1.0087,6.364152,6.949728,0.93277,3.958952,8.675781,100.3112,97.78062,101.3833,99.38046,99.74696,99.07638,97.84779,100.4605,102.8632,-0.08761905,-0.680833,3.06,-0.08761905,-0.1417857,-0.08761905,1.73,-0.36,0.3,102.65,122.9822,100.4507,101.4053,98.80964,104.1471,104.1028,100.129,101.1508,99.25902,96.35876,100.1067,99.80598,100.4725,101.6184,102.6542,98.58659,100.8746,101.7348,102.0,97.04624,100.2433,102.3267,103.741,99.56648,0.0,-0.4,-1.0,-0.2,-0.4,-0.1,-0.2,-0.4,0.2,1.3,0.1,-0.6,0.0,0.0,0.1,-0.4,0.1,0.0,-0.1,-0.2,0.0,0.1,0.6,-0.2,0.541536981,0.484098566,1.6,0.26970094,0.515502,0.331133522,0.60013,0.848861333,1.042766127,0.184479126,6.6,4.2,5.9,9.8,7.2,7.1,5.1
