,TIME_PERIOD,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_CHN,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRST_USA,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_SWE,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_EA19,OECD_QNA_GDP_USA,OECD_QNA_GDP_DEU,OECD_QNA_GDP_CHN,OECD_QNA_GDP_CHE,OECD_QNA_GDP_AUT,OECD_QNA_GDP_POL,OECD_QNA_GDP_DNK,OECD_QNA_GDP_SWE,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRM_USA,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_CLI_CLI_USA,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_HWE_USA,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_EU27_2020,OECD_STLABOUR_MUE_USA,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_EU27_2020,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_BTS_COS_SP_EA19,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_CHE,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_OECD,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_OECDE,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MATERIAL_RESOURCES_MF_DEU,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_CHE,OECD_MATERIAL_RESOURCES_MF_AUT,OECD_MATERIAL_RESOURCES_MF_POL,OECD_MATERIAL_RESOURCES_MF_DNK,OECD_MATERIAL_RESOURCES_MF_SWE,OECD_MATERIAL_RESOURCES_MF_EU27_2020,OECD_MATERIAL_RESOURCES_MF_EA19,OECD_MATERIAL_RESOURCES_MF_OECD,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_OECDE
791,1984-12,11.5,7.2,,4.603,,,,,11.20494,8.6,5.83,,,,,,11.67,,8.38,5.62,,6.625,,,,9.5,,2.7891,2.557618,0.012604,11.11957,8.860854,1.3894,129.8043,102.212,189.5109,79.14796,94.82315,,88.2913,132.8298,98.61937,0.820772945,,,0.845069716,,,,,,0.606752707,0.64845,54.08924,61.45643,,41.46798,,74.7011,65.79395,65.42521,56.61195,58.76666,53.64176,,,40.30368,,65.15886,65.74932,,31.70639,94.46729,,,,,100.3548,100.609,,99.36273,100.1747,,100.3595,,,,,,,99.82018,99.7058,101.0385,100.2884,,101.0918,100.0271,,100.8432,,,99.26857,100.9957,100.1869,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,7.4,2.9,,,,,,,,,269.5011,,243.5147,,,,,,,,,,,,7263.62,1756.485,4475.229,195.9616,171.2816,574.9504,97.08255,132.6543,6794.5424804688,5370.8461914063,19390.07421875,8014.6254882813,3398.8937988281,7976.5541992188
792,1985-01,11.38,7.3,,4.706,,,,,10.85502,8.14,5.87,,,,,,11.92,,8.35,5.52,,1.1875,,,,9.5,,2.8088,2.658957,0.013884,11.31927,9.062666,1.4245,131.2507,102.2228,191.8718,78.07255,95.01692,,88.68867,132.8009,99.17174,0.968979228,,,1.304406972,,,,,,0.99290687,0.341843,54.06089,61.45643,,41.07047,35.04327,73.05398,63.49546,65.97063,56.88656,59.22548,53.53927,,,40.14471,23.99416,63.72214,64.51729,,31.0745,71.79859,,35.84164,,,100.3006,100.604,,99.30372,100.244,,100.3845,99.80418,,102.3221,,99.70872,99.67065,99.79739,99.83286,101.0203,100.1508,,101.245,100.1241,,100.3205,,99.92296,99.65886,101.0495,100.3183,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,7.4,3.1,,-20.8,,-16.4,,,,-14.8,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
793,1985-02,11.51,7.6,,4.93,,,,,10.96171,8.69,6.16,,,,,,13.52,,8.5,5.78,,1.625,,,,9.5,,2.8251,2.80173,0.014011,11.79927,9.33788,1.4809,134.4259,101.1337,197.9418,76.7367,94.99639,,87.9324,133.5059,97.64277,0.968979228,,,1.304406972,,,,,,0.99290687,0.341843,54.21962,61.5187,,40.4963,34.80313,73.68832,62.92085,65.72252,57.09088,59.45691,53.3287,,,40.79288,23.84004,64.27544,63.91908,,31.04893,77.05635,,33.03724,,,100.2494,100.5888,,99.16065,100.2626,,100.3798,99.76292,,102.3499,,99.4882,99.4054,99.74832,99.84418,100.9775,100.0064,,101.3196,100.273,,99.96291,,99.78355,99.826,101.0229,100.307,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,7.3,2.9,,-22.3,,-18.0,,,,-15.4,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
794,1985-03,11.86,7.7,,4.866,,,,,11.02553,9.02,6.39,,,,,,13.75,,8.58,5.85,,0.0,,,,9.5,,2.8459,2.807586,0.014098,11.80287,9.407643,1.484,135.0701,101.11,196.2967,76.71253,94.38668,,88.10412,132.6605,96.563,0.968979228,,,1.304406972,,,,,,0.99290687,0.341843,54.29913,62.07909,,40.95482,35.85661,68.08504,64.6447,66.23712,57.23853,59.94023,53.74136,,,40.92705,24.5425,59.38793,65.25213,,31.64772,81.1936,,39.57173,,,100.2073,100.5696,,98.9564,100.2843,,100.3455,99.72127,,102.3726,,99.35097,99.24308,99.68088,99.87056,100.9562,99.92329,,101.2314,100.4307,,99.69224,,99.66815,99.82256,100.9768,100.2483,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,7.2,3.0,,-24.2,,-17.9,,,,-11.9,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
795,1985-04,11.43,7.4,,4.761,,,,,10.85834,8.49,6.02,,,,,,13.69,,8.27,5.7,,0.6875,,,,9.5,,2.8411,2.583925,0.013706,11.07,8.96318,1.3822,131.2204,102.0383,192.0621,78.20975,95.28723,,88.55827,131.4113,98.65541,0.880473573,,,0.655472053,,,,,,1.079373249,1.060047,54.17957,61.39417,,40.28251,35.24128,66.71066,64.6447,65.53873,57.14024,59.54537,53.54346,,,36.29977,24.12114,58.1891,65.71505,,31.47508,88.17522,,39.58051,,,100.173,100.5516,,98.8219,100.3286,,100.3734,99.6695,,102.3884,,99.3497,99.24226,99.65597,99.93552,100.9572,99.90768,,101.0624,100.5648,,99.42028,,99.62691,99.80213,100.946,100.2101,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,7.1,3.0,,-27.3,,-10.9,,,,-12.3,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
796,1985-05,10.85,7.2,,4.737,,,,,10.8509,7.92,5.84,,,,,,15.46,,7.97,5.67,,0.75,,,,11.5,,2.8475,2.617925,0.013684,11.17485,8.985619,1.3885,132.1792,101.3055,191.5128,77.39474,94.58714,,88.51418,132.958,97.97742,0.880473573,,,0.655472053,,,,,,1.079373249,1.060047,54.27167,62.14136,,40.29237,35.20168,70.62238,64.41486,66.41172,57.56789,60.33817,53.66242,,,40.47021,24.03149,61.60114,65.65984,,31.33138,88.69238,,40.69094,,,100.1427,100.5374,,98.73512,100.3583,,100.5111,99.61341,,102.4134,,99.41383,99.31688,99.63715,99.98119,100.9582,99.91035,,100.9255,100.6659,,99.29898,,99.57686,99.74407,100.9183,100.1573,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,7.0,3.0,,-23.0,,-13.6,,,,-7.9,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
797,1985-06,10.16,7.1,,4.776,,,,,10.82305,7.44,5.68,,,,,,16.25,,7.53,5.52,,1.0,,,,11.5,,2.8625,2.571795,0.015851,11.00048,8.856955,1.3645,131.8344,101.4095,191.5275,77.59848,95.00836,,88.61289,132.5014,98.36863,0.880473573,,,0.655472053,,,,,,1.079373249,1.060047,54.24331,62.88855,,42.26841,35.70655,74.21693,65.62156,65.84198,57.42551,60.20713,53.67909,,,41.78136,24.46541,64.73653,65.72304,,31.18451,89.98527,,40.11517,,,100.1167,100.5278,,98.74418,100.3185,,100.6498,99.54238,,102.4836,,99.45526,99.36839,99.64105,100.0049,101.0183,99.9192,,100.9099,100.6134,,99.35313,,99.54908,99.69691,100.9292,100.1221,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,6.8,2.9,,-15.7,,-11.9,,,,-8.5,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
798,1985-07,10.31,6.9,,4.779,,,,,10.79132,7.64,5.34,,,,,,15.66,,7.88,5.13,,0.6875,,,,10.5,,2.8738,2.414335,0.015665,10.47048,8.47861,1.2959,129.3302,102.5347,187.6275,79.15175,95.70458,,88.78297,132.6746,99.57238,1.527271423,,,0.173055277,,,,,,1.140128245,0.82613,53.97116,63.51121,,41.12674,36.16487,73.05398,62.11637,66.4301,57.43345,60.11046,53.46642,,,40.74806,24.76063,63.72214,63.24862,,31.10205,94.72587,,41.78671,,,100.085,100.5278,,98.81036,100.306,,100.7344,99.48546,,102.5751,,99.49242,99.41739,99.65816,100.0121,100.9473,100.0142,,100.9939,100.5825,,99.53979,,99.6015,99.72485,100.925,100.1562,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,6.6,2.8,,-7.7,,-10.0,,,,-2.3,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
799,1985-08,10.33,6.7,,4.686,,,,,10.67796,7.81,4.79,,,,,,14.9,,7.9,4.77,,0.75,,,,10.5,,2.9023,2.294419,0.015353,10.10217,8.301826,1.2532,127.8079,103.9611,185.0637,80.98824,96.73363,,89.4902,131.9908,101.8872,1.527271423,,,0.173055277,,,,,,1.140128245,0.82613,54.14526,61.89229,,41.84543,36.58215,72.73682,65.90887,66.53118,57.49569,60.34345,53.72569,,,40.55616,25.01144,63.44549,67.34341,,31.65545,89.38192,,41.87289,,,100.0565,100.5257,,98.95421,100.3742,,100.7522,99.48196,,102.5524,,99.56696,99.51459,99.71806,100.0541,100.7992,100.1469,,101.1607,100.5891,,99.73546,,99.74364,99.84356,100.9253,100.2676,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,6.4,2.8,,-1.1,,-11.4,,,,-0.5,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
800,1985-09,10.37,6.5,,4.65,,,,,10.53759,7.93,4.71,,,,,,14.83,,7.92,4.59,,0.0625,,,,10.5,,2.9626,2.337419,0.015441,10.29755,8.39668,1.2753,128.9261,103.2231,182.0789,80.6367,96.34,,89.16685,132.4017,100.959,1.527271423,,,0.173055277,,,,,,1.140128245,0.82613,54.34613,62.63948,,42.19629,36.80053,74.74554,65.96633,66.43929,57.56344,60.46761,53.74984,,,41.38505,25.28111,65.19762,66.52152,,32.03304,90.50243,,40.92868,,,100.0363,100.5143,,99.21143,100.4751,,100.6775,99.58807,,102.3508,,99.68567,99.65432,99.84523,100.1563,100.6488,100.2959,,101.4147,100.5195,,99.96171,,100.0216,100.0758,100.9624,100.4832,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,6.2,2.8,,3.0,,-10.5,,,,8.1,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
801,1985-10,10.24,6.7,,4.575,,,,,10.40023,7.88,4.84,,,,,,14.5,,7.99,4.54,,0.0,,,,10.5,,3.0673,2.167269,0.015073,9.590628,7.953557,1.1951,123.6231,104.7337,166.4526,82.07223,96.73618,,90.34677,132.8385,103.5003,0.743449145,,,0.863876138,,,,,,0.816257272,0.73254,54.15587,63.38667,,40.71715,36.90993,80.34881,63.95516,67.0366,57.64265,60.64526,53.63328,,,41.10242,25.27122,70.08513,64.66225,,32.33114,91.62293,,40.53843,,,100.0305,100.478,,99.44484,100.5793,,100.6525,99.77997,,101.9815,,99.74604,99.7524,99.95958,100.2569,100.5511,100.4103,,101.7147,100.2944,,100.2102,,100.4443,100.4162,101.0346,100.7596,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,6.0,2.6,,2.7,,-10.5,,,,0.4,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
802,1985-11,9.78,6.8,,4.514,,,,,10.26614,7.81,4.88,,,,,,13.24,,8.05,4.61,,0.6875,,,,10.5,,3.2015,2.1299,0.014984,9.382067,7.803718,1.173,122.7193,104.8722,156.8354,82.47361,96.82258,,90.87621,133.7801,104.1166,0.743449145,,,0.863876138,,,,,,0.816257272,0.73254,54.34375,64.56973,,42.04749,36.70407,83.62619,63.78277,67.65229,58.14811,61.80085,53.98945,,,42.09658,25.09522,72.94386,64.99895,,32.90694,83.08984,,39.91378,,,100.0455,100.4095,,99.57449,100.622,,100.7157,99.88117,,101.6778,,99.73096,99.76883,100.0055,100.2935,100.6568,100.4731,,102.0227,99.93785,,100.3403,,100.7748,100.6829,101.1362,100.9501,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,5.8,2.7,,8.4,,-10.8,,,,3.5,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
803,1985-12,9.26,6.6,,4.421,,,,,10.20474,7.8,4.86,,,,,,12.37,,8.27,4.64,,1.25,,,,10.5,,3.2015,2.10401,0.01482,9.124331,7.678629,1.1457,121.6919,106.3754,155.6204,81.78351,97.6774,,91.54483,133.9393,106.2831,0.743449145,,,0.863876138,,,,,,0.816257272,0.73254,54.88211,62.14136,,41.14568,37.55271,80.66597,61.88653,67.10092,57.73059,60.31535,54.17068,,,40.51689,25.86981,70.36178,62.62441,,33.90135,92.57105,,39.08446,,,100.077,100.3219,,99.56591,100.5988,,100.8746,99.87296,,101.3865,,99.64843,99.68486,99.96124,100.24,100.8746,100.5981,,102.3084,99.80251,,100.3457,,101.068,100.9294,101.2653,101.1098,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,5.6,2.8,,4.3,,-11.5,,,,2.4,264.2509,,242.5806,,,,,,,,,,,,7659.556,1758.105,4758.381,200.7366,164.5826,565.924,98.92886,132.1345,6886.1948242188,5494.5815429688,19970.318359375,8362.7978515625,3441.2702636719,8166.2509765625
804,1986-01,9.19,6.5,,4.414,,,,,9.961056,7.82,4.72,,,,,,12.09,,8.14,4.58,,0.75,,,,9.5,,3.2015,2.067043,0.014716,8.958786,7.592566,1.1216,120.0658,107.6373,154.6327,81.36676,98.88354,,91.06395,134.4441,109.2046,0.93374763,,,0.397947567,,,,,,0.4289508,0.297147,55.16963,63.38667,,41.27984,37.20578,77.9172,64.87455,67.51445,58.03203,60.8531,54.80908,,,38.19125,25.5468,67.96413,65.95319,,34.4926,87.48567,,38.85308,,,100.103,100.2318,,99.54421,100.5234,,101.0565,99.77644,,101.0349,,99.58835,99.59897,99.88752,100.1361,101.0592,100.8128,,102.544,99.9091,,100.2455,,101.4439,101.2616,101.3841,101.2807,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,5.4,2.7,,1.2,,-10.4,,,,1.8,284.406,,241.9454,,,,,,,,,,,,7615.179,1762.979,5182.096,204.7273,170.353,590.9654,101.6273,133.9221,6981.9169921875,5542.7944335938,20342.416015625,8458.3837890625,3552.4536132813,8331.5771484375
805,1986-02,8.7,6.4,,4.258,,,,,9.942846,7.69,4.54,,,,,,11.09,,7.86,4.59,,2.125,,,,9.5,,3.207,1.95467,0.016962,8.605342,7.393704,1.0788,115.7089,108.5532,150.8645,82.89471,99.50311,,91.4004,133.4696,111.6043,0.93374763,,,0.397947567,,,,,,0.4289508,0.297147,54.79099,63.63574,,41.93731,37.33874,77.81148,64.52978,67.73499,58.02877,61.16557,54.5022,,,38.6089,25.62614,67.87192,65.7035,,35.38236,74.12579,,36.90224,,,100.1118,100.1441,,99.51457,100.4032,,101.1989,99.67754,,100.8224,,99.59612,99.56709,99.8409,100.1131,101.1472,101.0109,,102.6739,100.2511,,100.0989,,101.7249,101.5077,101.4408,101.3892,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,5.2,2.9,,-0.3,,-12.2,,,,0.5,284.406,,241.9454,,,,,,,,,,,,7615.179,1762.979,5182.096,204.7273,170.353,590.9654,101.6273,133.9221,6981.9169921875,5542.7944335938,20342.416015625,8458.3837890625,3552.4536132813,8331.5771484375
806,1986-03,7.78,6.1,,4.173,,,,,9.395134,7.24,4.56,,,,,,10.75,,7.48,4.9,,1.8125,,,,8.5,,3.212,1.909053,0.016583,8.363345,7.234791,1.0485,113.0984,108.9859,148.552,82.97137,99.73866,,92.21828,133.0726,113.2609,0.93374763,,,0.397947567,,,,,,0.4289508,0.297147,54.40373,63.76027,,42.34377,37.2786,78.55153,65.90887,67.02741,57.86301,61.33231,54.3109,,,38.68151,25.66252,68.51743,66.01791,,35.59623,78.00447,,38.0996,,,100.1041,100.0661,,99.49474,100.2913,,101.1995,99.58907,,100.6755,,99.60728,99.55726,99.78812,100.0781,101.1721,101.1415,,102.6349,100.6884,,99.79651,,101.8507,101.6103,101.4532,101.4427,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,5.1,2.9,,-1.9,,-12.1,,,,0.4,284.406,,241.9454,,,,,,,,,,,,7615.179,1762.979,5182.096,204.7273,170.353,590.9654,101.6273,133.9221,6981.9169921875,5542.7944335938,20342.416015625,8458.3837890625,3552.4536132813,8331.5771484375
807,1986-04,7.3,5.7,,4.261,,,,,8.766322,6.6,4.53,,,,,,10.25,,6.99,4.76,,1.0,,,,8.0,,3.2061,1.903255,0.016752,8.35021,7.228241,1.0526,111.9041,108.4053,147.1261,83.25045,99.36293,,94.48188,133.4844,110.9837,0.450296355,,,0.709904749,,,,,,0.65232986,1.083675,54.4654,64.0716,,41.68465,37.77402,80.24309,63.09323,68.6815,58.03333,61.69489,54.56667,,,37.76448,25.94184,69.99291,64.53916,,36.16033,90.93339,,39.02942,,,100.0891,99.99908,,99.50035,100.2425,,101.0167,99.49935,,100.497,,99.58609,99.55641,99.72617,100.007,101.2123,101.2412,,102.4818,100.9441,,99.30961,,101.8018,101.5757,101.4489,101.4449,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,5.0,2.6,,-1.7,,-8.0,,,,5.8,284.406,,241.9454,,,,,,,,,,,,7615.179,1762.979,5182.096,204.7273,170.353,590.9654,101.6273,133.9221,6981.9169921875,5542.7944335938,20342.416015625,8458.3837890625,3552.4536132813,8331.5771484375
808,1986-05,7.71,6.1,,4.396,,,,,8.478387,6.65,4.62,,,,,,10.15,,6.85,4.3,,0.8125,,,,8.0,,3.1944,1.857605,0.016408,8.243424,7.143813,1.0372,109.7293,108.8389,140.939,83.53149,99.31831,,94.97053,133.2128,111.234,0.450296355,,,0.709904749,,,,,,0.65232986,1.083675,54.5694,63.44894,,41.84588,37.59949,79.08014,63.20815,66.80686,57.54157,60.54879,54.64541,,,37.21918,25.82768,68.97852,64.34359,,37.31529,91.36435,,39.18063,,,100.0715,99.92336,,99.56477,100.2244,,100.6936,99.44401,,100.3679,,99.57702,99.58034,99.691,99.9427,101.2713,101.3236,,102.2616,100.8453,,98.95174,,101.7155,101.5108,101.4371,101.423,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,4.9,2.8,,8.5,,-10.8,,,,13.5,284.406,,241.9454,,,,,,,,,,,,7615.179,1762.979,5182.096,204.7273,170.353,590.9654,101.6273,133.9221,6981.9169921875,5542.7944335938,20342.416015625,8458.3837890625,3552.4536132813,8331.5771484375
809,1986-06,7.8,6.2,,4.426,,,,,8.54983,6.73,4.65,,,,,,9.83,,6.92,4.39,,0.9375,,,,8.0,,3.2035,1.840038,0.016555,8.285884,7.2065,1.04,111.3234,108.6273,143.7741,84.52762,99.71637,,94.74123,132.5665,111.2259,0.450296355,,,0.709904749,,,,,,0.65232986,1.083675,54.35733,63.76027,,42.16368,36.97595,78.8687,63.61039,67.90959,57.8971,61.76185,54.41429,,,37.15268,25.41796,68.79409,64.59866,,38.20068,93.86394,,40.77703,,,100.0397,99.84484,,99.4454,100.2374,,100.3345,99.41144,,100.2685,,99.57965,99.59941,99.59428,99.87948,101.3672,101.4518,,102.0037,100.5765,,98.83433,,101.6932,101.4899,101.4422,101.4277,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,4.9,2.6,,7.3,,-9.0,,,,8.7,284.406,,241.9454,,,,,,,,,,,,7615.179,1762.979,5182.096,204.7273,170.353,590.9654,101.6273,133.9221,6981.9169921875,5542.7944335938,20342.416015625,8458.3837890625,3552.4536132813,8331.5771484375
